date,value
5/24/2007,720.72
5/25/2007,719.14
5/28/2007,727.93
5/29/2007,727.79
5/30/2007,737.4
6/1/2007,753.93
6/4/2007,770.61
6/5/2007,760.59
6/6/2007,759.42
6/7/2007,758.83
6/8/2007,752
6/11/2007,754.15
6/12/2007,743.42
6/13/2007,726.6
6/14/2007,734.93
6/15/2007,744.25
6/18/2007,766.2
6/19/2007,763.78
6/20/2007,777.1
6/21/2007,776.2
6/22/2007,772.05
6/25/2007,764.12
6/26/2007,766.97
6/27/2007,771
6/28/2007,777.68
6/29/2007,776.79
7/2/2007,792.71
7/3/2007,813.52
7/4/2007,825.45
7/5/2007,823.93
7/6/2007,832.38
7/9/2007,844.19
7/10/2007,858.45
7/11/2007,846.28
7/12/2007,843.87
7/13/2007,859.14
7/16/2007,857.08
7/17/2007,856.91
7/18/2007,849.56
7/19/2007,847.26
7/20/2007,850.54
7/23/2007,862.62
7/24/2007,880.95
7/25/2007,883.65
7/26/2007,884.16
7/27/2007,863.58
7/31/2007,859.76
8/1/2007,833.47
8/2/2007,830.29
8/3/2007,837.73
8/6/2007,815.87
8/7/2007,814.4
8/8/2007,831.64
8/9/2007,811.83
8/10/2007,804.84
8/14/2007,793.82
8/15/2007,773.92
8/16/2007,750.69
8/17/2007,758.42
8/20/2007,792.02
8/21/2007,764.4
8/22/2007,784.43
8/23/2007,791.5
8/24/2007,790.72
8/27/2007,791.17
8/28/2007,788.21
8/29/2007,792.04
8/30/2007,791.58
8/31/2007,813.21
9/3/2007,820.19
9/4/2007,810.86
9/5/2007,814.5
9/6/2007,809.82
9/7/2007,801.46
9/10/2007,796.85
9/11/2007,801.54
9/12/2007,802
9/13/2007,807.1
9/14/2007,811.95
9/17/2007,802.65
9/18/2007,802.54
9/19/2007,811.79
9/20/2007,815.43
9/21/2007,831.51
9/24/2007,836.51
9/25/2007,835.18
9/26/2007,844.4
9/27/2007,843.05
9/28/2007,845.5
10/1/2007,852.47
10/2/2007,853.43
10/3/2007,850.58
10/4/2007,848.95
10/5/2007,852.33
10/8/2007,863.16
10/9/2007,867.59
10/10/2007,875.1
10/11/2007,889.06
10/12/2007,887.02
10/15/2007,897.1
10/16/2007,894.53
10/17/2007,884.53
10/18/2007,876.75
10/19/2007,875.83
10/22/2007,860.09
10/24/2007,866.03
10/25/2007,893.45
10/26/2007,894.57
10/29/2007,915.03
10/30/2007,906.66
10/31/2007,907.28
11/1/2007,902.73
11/2/2007,894.34
11/5/2007,872.86
11/6/2007,886.31
11/7/2007,880.27
11/8/2007,873.64
11/9/2007,874.64
11/12/2007,861.93
11/13/2007,857.66
11/14/2007,861.51
11/15/2007,855.52
11/16/2007,849.07
11/19/2007,831.14
11/20/2007,830.05
11/21/2007,807.58
11/22/2007,808.82
11/23/2007,824.25
11/26/2007,832.78
11/27/2007,822.99
11/28/2007,820.52
11/29/2007,844.8
11/30/2007,846.44
12/3/2007,831.12
12/4/2007,833.34
12/6/2007,845.19
12/7/2007,841.39
12/11/2007,840.45
12/12/2007,834.09
12/13/2007,833.09
12/14/2007,836.4
12/17/2007,817.62
12/18/2007,813.9
12/19/2007,804.98
12/20/2007,791.71
12/21/2007,813.6
12/25/2007,843.28
12/26/2007,841.2
12/27/2007,852.06
12/28/2007,858.1
1/2/2008,842.97
1/3/2008,832.63
1/4/2008,821.71
1/7/2008,808.31
1/8/2008,811.69
1/9/2008,820.47
1/10/2008,800.18
1/11/2008,796.47
1/14/2008,791.15
1/15/2008,779.79
1/16/2008,773.8
1/17/2008,791.25
1/18/2008,789.67
1/21/2008,766.53
1/22/2008,741.54
1/23/2008,740.65
1/24/2008,728.58
1/25/2008,759.72
1/28/2008,744.36
1/29/2008,754.87
1/30/2008,763.48
1/31/2008,784.23
2/1/2008,810.86
2/4/2008,811.56
2/5/2008,807.68
2/6/2008,794.63
2/7/2008,793.17
2/8/2008,806.44
2/11/2008,804.15
2/12/2008,817.49
2/13/2008,829.41
2/14/2008,832.11
2/15/2008,826.65
2/18/2008,824.99
2/19/2008,835.62
2/20/2008,827.13
2/22/2008,826.86
2/25/2008,838.74
2/26/2008,834.67
2/27/2008,832.04
2/28/2008,842.12
2/29/2008,845.76
3/3/2008,842.92
3/4/2008,831.41
3/5/2008,824.98
3/6/2008,827.71
3/7/2008,821.57
3/10/2008,806.65
3/11/2008,819.83
3/12/2008,827
3/13/2008,814.31
3/14/2008,818.04
3/17/2008,806.74
3/18/2008,812.32
3/19/2008,807.67
3/20/2008,798.11
3/21/2008,803.32
3/24/2008,807.28
3/25/2008,820.31
3/26/2008,817.57
3/27/2008,822.96
3/28/2008,825.17
3/31/2008,817.03
4/1/2008,823.36
4/2/2008,825.71
4/3/2008,826.68
4/4/2008,824.8
4/8/2008,826.85
4/9/2008,826.19
4/10/2008,820.98
4/11/2008,827.1
4/16/2008,833.38
4/17/2008,845.43
4/18/2008,845.4
4/21/2008,841.98
4/22/2008,850.02
4/23/2008,837.66
4/24/2008,834.31
4/25/2008,832.19
4/28/2008,836.42
4/29/2008,833.63
4/30/2008,832.45
5/2/2008,843.15
5/6/2008,845.83
5/7/2008,848.71
5/8/2008,850.17
5/9/2008,846.71
5/12/2008,842.22
5/13/2008,839.28
5/14/2008,848.94
5/15/2008,855.61
5/16/2008,870.33
5/20/2008,873.82
5/21/2008,884.19
5/22/2008,874.54
5/23/2008,875.59
5/26/2008,856.8
5/27/2008,855.6
5/28/2008,832.99
5/29/2008,830.61
5/30/2008,833.65
6/2/2008,810.22
6/3/2008,806.86
6/4/2008,808.92
6/5/2008,809.82
6/6/2008,817.33
6/9/2008,805.58
6/10/2008,791.94
6/11/2008,791.66
6/12/2008,790.8
6/13/2008,782.64
6/16/2008,787.59
6/17/2008,777.17
6/18/2008,765.74
6/19/2008,742.46
6/20/2008,768.9
6/23/2008,768.9
6/24/2008,763.75
6/25/2008,778.42
6/26/2008,774.39
6/27/2008,775.73
6/30/2008,768.59
7/2/2008,760.01
7/3/2008,742.15
7/4/2008,743.03
7/7/2008,730.56
7/8/2008,722.5
7/9/2008,721.13
7/10/2008,721.86
7/11/2008,730.29
7/14/2008,717.06
7/15/2008,693.41
7/16/2008,669.97
7/18/2008,664.52
7/21/2008,687.3
7/22/2008,682.15
7/23/2008,694.14
7/24/2008,691.48
7/25/2008,685.47
7/28/2008,685.53
7/29/2008,676.73
7/30/2008,669.9
7/31/2008,676.32
8/1/2008,678.66
8/4/2008,674.67
8/5/2008,667.12
8/6/2008,676.35
8/7/2008,705.35
8/8/2008,690.7
8/11/2008,702.93
8/13/2008,701.6
8/14/2008,705.6
8/15/2008,707.48
8/18/2008,697.23
8/19/2008,691.33
8/20/2008,690.05
8/21/2008,676.53
8/22/2008,681.93
8/25/2008,678.2
8/26/2008,668.92
8/27/2008,675.99
8/28/2008,682.83
8/29/2008,684.44
9/1/2008,675.22
9/2/2008,659.51
9/3/2008,649.93
9/4/2008,654.85
9/5/2008,645.8
9/8/2008,665.66
9/9/2008,663.61
9/10/2008,655.54
9/11/2008,646.8
9/12/2008,654.34
9/15/2008,642.39
9/16/2008,624.56
9/17/2008,605.14
9/18/2008,600.38
9/19/2008,624.83
9/22/2008,614.49
9/23/2008,608.25
9/24/2008,620.43
9/25/2008,621.14
9/26/2008,618.97
9/29/2008,601.29
9/30/2008,596.54
10/1/2008,594.45
10/2/2008,597.69
10/3/2008,590.05
10/6/2008,551.8
10/7/2008,528.71
10/8/2008,492.34
10/9/2008,499.99
10/10/2008,451.96
10/13/2008,476.33
10/14/2008,500.77
10/15/2008,481.5
10/16/2008,477.73
10/17/2008,471.31
10/20/2008,476.95
10/21/2008,478.79
10/22/2008,465.24
10/24/2008,432.87
10/27/2008,387.43
10/28/2008,398.04
10/29/2008,384.15
10/30/2008,408.31
10/31/2008,416.53
11/3/2008,449.19
11/4/2008,457.62
11/5/2008,457.36
11/6/2008,462.93
11/7/2008,463.81
11/10/2008,456.44
11/11/2008,442.31
11/12/2008,435.7
11/13/2008,433.47
11/14/2008,429.97
11/17/2008,434.21
11/18/2008,419.97
11/19/2008,408.51
11/20/2008,393.85
11/21/2008,397.51
11/24/2008,386.12
11/25/2008,391.85
11/26/2008,395.22
11/27/2008,389.81
11/28/2008,401.84
12/1/2008,390.92
12/2/2008,387.32
12/3/2008,392.92
12/4/2008,392.87
12/8/2008,410.58
12/9/2008,423.79
12/11/2008,424.61
12/12/2008,424.79
12/15/2008,437.06
12/16/2008,445.31
12/17/2008,445.94
12/18/2008,451.72
12/19/2008,447.01
12/22/2008,434.08
12/23/2008,440.4
12/24/2008,439.17
12/25/2008,444.64
12/26/2008,446.62
12/29/2008,446.7
12/30/2008,449.96
1/5/2009,478.69
1/6/2009,473.15
1/7/2009,462.96
1/8/2009,465.03
1/9/2009,459.06
1/12/2009,452.8
1/13/2009,433.81
1/14/2009,439.51
1/15/2009,426.26
1/16/2009,435.2
1/19/2009,435.71
1/20/2009,433.19
1/21/2009,431.23
1/22/2009,438.27
1/23/2009,433.52
1/26/2009,436.73
1/27/2009,444.79
1/28/2009,448.35
1/29/2009,435
1/30/2009,437.69
2/2/2009,427.85
2/3/2009,430.69
2/4/2009,433.04
2/5/2009,433.44
2/6/2009,444.39
2/10/2009,443.17
2/11/2009,444.1
2/12/2009,440.63
2/13/2009,445.77
2/16/2009,446.64
2/17/2009,438.22
2/18/2009,439.6
2/19/2009,441.62
2/20/2009,434.67
2/23/2009,434.99
2/24/2009,431.32
2/25/2009,434.24
2/26/2009,431.94
2/27/2009,431.52
3/2/2009,416.52
3/3/2009,413.09
3/4/2009,417.86
3/5/2009,417.11
3/6/2009,419.51
3/9/2009,411.27
3/10/2009,417.41
3/11/2009,414.41
3/12/2009,415.04
3/13/2009,424.79
3/16/2009,424.61
3/17/2009,422.32
3/18/2009,426.2
3/19/2009,427.72
3/20/2009,429.64
3/23/2009,438.17
3/24/2009,438.16
3/25/2009,436.92
3/26/2009,439.4
3/27/2009,440.81
3/30/2009,429.6
3/31/2009,431.5
4/1/2009,430.09
4/2/2009,442.96
4/3/2009,446.04
4/7/2009,442.56
4/8/2009,443.57
4/9/2009,444.07
4/10/2009,453.88
4/16/2009,452.97
4/17/2009,456.8
4/20/2009,466.28
4/21/2009,466.38
4/22/2009,460.62
4/23/2009,466.06
4/24/2009,474.07
4/27/2009,474.99
4/28/2009,472.72
4/29/2009,483.5
4/30/2009,491.69
5/4/2009,506.26
5/6/2009,523.15
5/7/2009,527.72
5/11/2009,535.18
5/12/2009,544.54
5/13/2009,552.71
5/14/2009,526.55
5/15/2009,533.92
5/18/2009,540.22
5/19/2009,556.47
5/20/2009,561.41
5/21/2009,548.77
5/22/2009,554.02
5/25/2009,550.51
5/26/2009,542.69
5/27/2009,555.41
5/28/2009,555.43
5/29/2009,560.41
6/1/2009,579.98
6/2/2009,574.3
6/3/2009,582.25
6/4/2009,593.6
6/5/2009,604.57
6/8/2009,600.03
6/9/2009,607.73
6/10/2009,624.55
6/11/2009,627.07
6/12/2009,628.55
6/15/2009,611.92
6/16/2009,596.54
6/17/2009,586.14
6/18/2009,570.43
6/19/2009,588.98
6/22/2009,582.29
6/23/2009,569.85
6/24/2009,581.43
6/25/2009,590.6
6/26/2009,595.8
6/29/2009,601.6
6/30/2009,597.48
7/2/2009,586.42
7/3/2009,583.48
7/8/2009,575.87
7/9/2009,581.99
7/10/2009,566.03
7/13/2009,562.55
7/14/2009,577.75
7/15/2009,587.86
7/16/2009,582.74
7/17/2009,596.11
7/20/2009,613.67
7/21/2009,609.83
7/22/2009,598.22
7/23/2009,612.19
7/24/2009,614.24
7/27/2009,617.83
7/28/2009,621.96
7/29/2009,614.88
7/30/2009,621.95
7/31/2009,624
8/3/2009,641.43
8/4/2009,641.23
8/5/2009,640.16
8/6/2009,649.21
8/7/2009,644.2
8/10/2009,643.75
8/11/2009,643.02
8/13/2009,655.68
8/14/2009,654.25
8/17/2009,632.05
8/18/2009,640.25
8/19/2009,631.28
8/20/2009,640.98
8/21/2009,644.63
8/24/2009,653.2
8/25/2009,655.46
8/26/2009,658.28
8/27/2009,652.4
8/28/2009,656.98
8/31/2009,653.25
9/1/2009,654.12
9/2/2009,654.12
9/3/2009,665.54
9/4/2009,668.41
9/7/2009,682.57
9/8/2009,691.73
9/9/2009,695.59
9/10/2009,703.09
9/11/2009,707.81
9/14/2009,694.32
9/15/2009,703.16
9/16/2009,710.25
9/17/2009,709.23
9/18/2009,713.67
9/21/2009,713.16
9/22/2009,724.37
9/23/2009,730.52
9/24/2009,728.54
9/25/2009,721.57
9/28/2009,708.88
9/29/2009,715.29
9/30/2009,717.07
10/1/2009,726.91
10/2/2009,724.56
10/5/2009,718.47
10/6/2009,731.39
10/7/2009,741.92
10/8/2009,744.03
10/9/2009,746.87
10/12/2009,751.86
10/13/2009,746.67
10/14/2009,731.47
10/15/2009,692.72
10/16/2009,717.12
10/19/2009,731.61
10/20/2009,725.6
10/21/2009,716.35
10/22/2009,708.76
10/26/2009,711.83
10/27/2009,714.54
10/28/2009,703.95
10/29/2009,690.1
10/30/2009,685.24
11/2/2009,677.22
11/3/2009,668.48
11/4/2009,686.41
11/5/2009,681.91
11/6/2009,698.63
11/9/2009,713.48
11/10/2009,708.2
11/11/2009,717.9
11/12/2009,696.72
11/13/2009,698.33
11/16/2009,706.75
11/17/2009,706.55
11/18/2009,707.26
11/19/2009,700.42
11/20/2009,695.25
11/23/2009,690.41
11/24/2009,676.22
11/25/2009,695.69
11/26/2009,685.73
11/27/2009,680.37
11/30/2009,689.07
12/1/2009,710.01
12/2/2009,693.51
12/3/2009,706.84
12/4/2009,701.58
12/8/2009,698.82
12/9/2009,694.71
12/11/2009,703.64
12/14/2009,709.74
12/15/2009,709.64
12/16/2009,716.01
12/17/2009,715.81
12/18/2009,715.68
12/21/2009,715.17
12/22/2009,724.4
12/23/2009,729.8
12/24/2009,727.21
12/25/2009,730.41
12/28/2009,733.71
12/29/2009,742.16
12/30/2009,734.54
1/4/2010,732.28
1/5/2010,732.11
1/6/2010,735.73
1/7/2010,734.63
1/8/2010,738.96
1/11/2010,746.95
1/12/2010,745.24
1/13/2010,746.74
1/14/2010,749.42
1/15/2010,746.52
1/18/2010,746.89
1/19/2010,736.48
1/20/2010,731.8
1/21/2010,718.99
1/22/2010,714.1
1/25/2010,710.39
1/26/2010,701.66
1/27/2010,690.46
1/28/2010,689.72
1/29/2010,696.55
2/1/2010,697.61
2/2/2010,694.07
2/3/2010,707.65
2/4/2010,702.52
2/5/2010,691.41
2/8/2010,688.09
2/9/2010,685.89
2/10/2010,688.41
2/11/2010,695.41
2/12/2010,698.03
2/15/2010,689.09
2/16/2010,692.73
2/17/2010,697.49
2/18/2010,695.66
2/19/2010,700.44
2/22/2010,705.8
2/23/2010,715.58
2/24/2010,715.18
2/25/2010,717.1
2/26/2010,721.37
3/2/2010,733.19
3/3/2010,735.04
3/4/2010,730.82
3/5/2010,723.96
3/8/2010,720.29
3/9/2010,718.77
3/10/2010,720.84
3/11/2010,725.95
3/12/2010,733.34
3/15/2010,734.83
3/16/2010,752.2
3/17/2010,765.54
3/18/2010,759.02
3/19/2010,774.59
3/22/2010,772.25
3/23/2010,782.48
3/24/2010,786.54
3/25/2010,784.38
3/26/2010,778.86
3/29/2010,771.4
3/30/2010,788.8
3/31/2010,787.98
4/1/2010,801.32
4/2/2010,801.15
4/5/2010,808.15
4/7/2010,812.63
4/8/2010,783.93
4/9/2010,789.66
4/12/2010,760.9
4/16/2010,736.16
4/19/2010,726.29
4/20/2010,765.76
4/21/2010,757.85
4/22/2010,761.18
4/23/2010,754.58
4/26/2010,764.34
4/27/2010,762
4/28/2010,749.49
4/29/2010,753.2
4/30/2010,763.51
5/4/2010,796.86
5/6/2010,785.25
5/7/2010,768.55
5/10/2010,779.06
5/11/2010,772.09
5/12/2010,773.72
5/13/2010,766.55
5/14/2010,768.79
5/17/2010,753.26
5/18/2010,760.11
5/19/2010,765.54
5/24/2010,744.31
5/25/2010,721.29
5/26/2010,728.94
5/27/2010,737.28
5/31/2010,750.43
6/1/2010,740.92
6/2/2010,749.68
6/3/2010,765.96
6/4/2010,771.48
6/7/2010,759.85
6/8/2010,757.41
6/9/2010,764.21
6/10/2010,768.16
6/11/2010,769.55
6/14/2010,781.13
6/15/2010,780.37
6/16/2010,786.64
6/17/2010,789.34
6/18/2010,791.85
6/21/2010,806.07
6/22/2010,804.13
6/23/2010,806.52
6/24/2010,793.19
6/25/2010,793.67
6/28/2010,804.4
6/29/2010,799.09
6/30/2010,797.31
7/2/2010,802.57
7/5/2010,804.03
7/6/2010,815.52
7/7/2010,814.68
7/8/2010,817.57
7/9/2010,820.6
7/12/2010,819.61
7/13/2010,817.35
7/14/2010,819.54
7/15/2010,821.02
7/16/2010,827.54
7/19/2010,830.4
7/20/2010,824.41
7/21/2010,830.93
7/22/2010,833.01
7/23/2010,840.24
7/27/2010,853.68
7/28/2010,853.78
7/29/2010,854.59
7/30/2010,855.83
8/2/2010,863.18
8/3/2010,864.48
8/4/2010,867.34
8/5/2010,874.92
8/6/2010,875.07
8/9/2010,875.18
8/10/2010,861.95
8/11/2010,862.16
8/16/2010,860.55
8/17/2010,865.78
8/18/2010,880.02
8/19/2010,891.23
8/20/2010,893.92
8/23/2010,894.78
8/24/2010,890.45
8/25/2010,884.51
8/26/2010,886.1
8/27/2010,900.37
8/30/2010,909.65
8/31/2010,913.19
9/1/2010,919.34
9/2/2010,920.54
9/3/2010,929.9
9/6/2010,931.52
9/7/2010,923.89
9/8/2010,923.88
9/9/2010,921.49
9/10/2010,924.57
9/13/2010,937.04
9/14/2010,921.39
9/15/2010,921.1
9/16/2010,924.81
9/17/2010,923.57
9/20/2010,923.06
9/21/2010,937.21
9/22/2010,945
9/23/2010,947.1
9/24/2010,951.9
9/27/2010,962.47
9/28/2010,959.27
9/29/2010,969.65
9/30/2010,975.3
10/1/2010,978.58
10/4/2010,964.22
10/5/2010,969.28
10/6/2010,979
10/7/2010,970.9
10/8/2010,963.19
10/11/2010,977.85
10/12/2010,977.08
10/13/2010,992.6
10/14/2010,993.72
10/15/2010,997.15
10/18/2010,984.03
10/19/2010,989.27
10/20/2010,988.11
10/21/2010,988.8
10/22/2010,992.24
10/26/2010,996.04
10/27/2010,983.96
10/28/2010,987.23
10/29/2010,984.46
11/1/2010,1003.24
11/2/2010,1005.58
11/3/2010,1014.2
11/4/2010,1031.61
11/5/2010,1040.45
11/8/2010,1049.79
11/9/2010,1047.55
11/10/2010,1042.28
11/11/2010,1029.86
11/12/2010,1018.86
11/15/2010,1029.14
11/16/2010,1000.73
11/17/2010,990.13
11/18/2010,1004.72
11/19/2010,1008.77
11/22/2010,1019.19
11/23/2010,1009.47
11/24/2010,1005.97
11/25/2010,996.42
11/26/2010,991.71
11/29/2010,1009
11/30/2010,1005.12
12/1/2010,1017.64
12/2/2010,1031.97
12/3/2010,1034.06
12/7/2010,1040.72
12/8/2010,1025.08
12/9/2010,1035.85
12/13/2010,1033.32
12/14/2010,1037.41
12/15/2010,1035.47
12/16/2010,1029.6
12/17/2010,1022.46
12/20/2010,1006.51
12/21/2010,1013.19
12/22/2010,1019.14
12/23/2010,1021.27
12/24/2010,1021.99
12/27/2010,1019.46
12/28/2010,1028.33
12/29/2010,1034.59
12/30/2010,1032.76
1/4/2011,1042.41
1/5/2011,1050.78
1/6/2011,1050.98
1/7/2011,1036.45
1/10/2011,1018.03
1/11/2011,1013.39
1/12/2011,1019.51
1/13/2011,1035.08
1/14/2011,1032.26
1/17/2011,1023.19
1/18/2011,1024.54
1/19/2011,1034.8
1/20/2011,1022.16
1/21/2011,1006.57
1/24/2011,963.68
1/25/2011,959.17
1/26/2011,978.07
1/27/2011,986.71
1/28/2011,981.83
1/31/2011,964.1
2/1/2011,959.69
2/2/2011,977.84
2/3/2011,980.6
2/4/2011,984.78
2/7/2011,985.63
2/8/2011,983.53
2/9/2011,969.89
2/10/2011,949.09
2/11/2011,949.57
2/14/2011,967.07
2/15/2011,968.49
2/16/2011,982.07
2/17/2011,995.57
2/21/2011,995.67
2/22/2011,987.21
2/23/2011,990.91
2/24/2011,977.22
2/25/2011,985.91
2/28/2011,987.91
3/1/2011,994.48
3/2/2011,987.59
3/3/2011,990.08
3/4/2011,995.91
3/7/2011,1002.94
3/8/2011,1018.57
3/9/2011,1017.01
3/10/2011,1019.22
3/11/2011,1007.06
3/14/2011,1022.89
3/15/2011,1003.1
3/16/2011,1008.13
3/17/2011,1002.35
3/18/2011,1003.29
3/21/2011,1019.93
3/22/2011,1019.14
3/23/2011,1027.54
3/24/2011,1034.39
3/25/2011,1037.73
3/28/2011,1032.94
3/29/2011,1036.36
3/30/2011,1050.67
3/31/2011,1047.48
4/1/2011,1064.35
4/4/2011,1078.66
4/5/2011,1076.13
4/7/2011,1089.21
4/8/2011,1082.69
4/11/2011,1076.33
4/12/2011,1084.91
4/18/2011,1090.67
4/19/2011,1095.88
4/20/2011,1107.36
4/21/2011,1109.92
4/22/2011,1105.29
4/25/2011,1105.43
4/26/2011,1096.95
4/27/2011,1101.35
4/28/2011,1092.31
4/29/2011,1093.56
5/3/2011,1070.43
5/4/2011,1073.87
5/6/2011,1050.85
5/9/2011,1072.47
5/10/2011,1085.56
5/11/2011,1100.48
5/12/2011,1086.27
5/13/2011,1084.96
5/18/2011,1075.91
5/19/2011,1077.5
5/20/2011,1072.94
5/23/2011,1053.97
5/24/2011,1064.24
5/25/2011,1055.54
5/26/2011,1065.45
5/27/2011,1067
5/30/2011,1076.5
5/31/2011,1073.83
6/1/2011,1065.63
6/2/2011,1059.81
6/3/2011,1057.86
6/6/2011,1046.16
6/7/2011,1034.75
6/8/2011,1014.58
6/9/2011,1016.85
6/10/2011,1020.37
6/13/2011,1015.53
6/14/2011,1034.92
6/15/2011,1030.31
6/16/2011,1019.55
6/17/2011,1018.96
6/20/2011,1013.09
6/21/2011,1027.72
6/22/2011,1023.86
6/23/2011,1014.13
6/24/2011,1022.94
6/27/2011,1010.32
6/28/2011,1013.5
6/29/2011,1033.26
6/30/2011,1041.48
7/4/2011,1090.28
7/5/2011,1084.59
7/6/2011,1072.68
7/7/2011,1083.08
7/8/2011,1088.46
7/11/2011,1077.24
7/12/2011,1062.39
7/13/2011,1077.4
7/14/2011,1079.91
7/18/2011,1083.94
7/19/2011,1096.77
7/20/2011,1101.37
7/21/2011,1104.15
7/22/2011,1121.04
7/25/2011,1127.58
7/26/2011,1121.63
7/27/2011,1130.71
7/28/2011,1134.38
7/29/2011,1133.53
8/1/2011,1144.14
8/2/2011,1139.61
8/3/2011,1133.46
8/4/2011,1124.01
8/5/2011,1093.38
8/8/2011,1078.19
8/9/2011,1042.54
8/10/2011,1060.21
8/11/2011,1062.07
8/15/2011,1086.32
8/16/2011,1077.02
8/17/2011,1093.51
8/18/2011,1089.09
8/19/2011,1069.2
8/22/2011,1067.84
8/23/2011,1057.28
8/24/2011,1046.43
8/25/2011,1025
8/26/2011,1037.22
8/29/2011,1055.63
8/30/2011,1044.97
8/31/2011,1070.05
9/1/2011,1069.13
9/2/2011,1065.18
9/5/2011,1049.23
9/6/2011,1055.6
9/7/2011,1068.72
9/8/2011,1072.21
9/9/2011,1062.37
9/12/2011,1040.83
9/13/2011,1031.67
9/14/2011,1022.96
9/15/2011,1036.21
9/16/2011,1033.34
9/19/2011,1017.19
9/20/2011,1026.28
9/21/2011,1029.59
9/22/2011,990.59
9/23/2011,958.16
9/26/2011,904.06
9/27/2011,946.62
9/28/2011,931.6
9/29/2011,926.21
9/30/2011,916.21
10/3/2011,869.31
10/4/2011,855.45
10/5/2011,862.65
10/6/2011,913.72
10/7/2011,909.17
10/10/2011,923.17
10/11/2011,944.8
10/12/2011,952.77
10/13/2011,936.82
10/14/2011,955.81
10/17/2011,971.63
10/18/2011,952.75
10/19/2011,938.19
10/20/2011,909.1
10/21/2011,916.34
10/25/2011,942.55
10/26/2011,938.68
10/27/2011,960.17
10/28/2011,973.18
10/31/2011,974.75
11/1/2011,956.59
11/2/2011,965.8
11/3/2011,957.56
11/4/2011,957.31
11/7/2011,956.02
11/8/2011,983.44
11/9/2011,967.84
11/10/2011,968.3
11/11/2011,970.97
11/14/2011,984.28
11/15/2011,984.97
11/16/2011,997.11
11/17/2011,993.38
11/18/2011,984.16
11/21/2011,965.07
11/22/2011,977.36
11/23/2011,976.87
11/24/2011,980.5
11/25/2011,967.18
11/28/2011,984.18
11/29/2011,988.06
11/30/2011,995.33
12/1/2011,1019.15
12/2/2011,1029.37
12/6/2011,1030.77
12/7/2011,1046.73
12/8/2011,1043.24
12/9/2011,1034
12/13/2011,1030.61
12/14/2011,1023.48
12/15/2011,1024.16
12/16/2011,1034.06
12/19/2011,1033.55
12/20/2011,1033.29
12/21/2011,1043.75
12/22/2011,1042.52
12/23/2011,1037.37
12/26/2011,1032.51
12/27/2011,1028.38
12/28/2011,1028.19
12/29/2011,1023.91
12/30/2011,1025.32
1/4/2012,1036.21
1/5/2012,1036.8
1/6/2012,1036.26
1/9/2012,1044.84
1/10/2012,1053.04
1/11/2012,1051.63
1/12/2012,1052.23
1/13/2012,1044.81
1/16/2012,1037.01
1/17/2012,1056.54
1/18/2012,1051.64
1/19/2012,1058.94
1/20/2012,1058.66
1/23/2012,1062.55
1/24/2012,1063.08
1/25/2012,1056.01
1/26/2012,1068.54
1/27/2012,1076.29
1/30/2012,1074.71
1/31/2012,1083.97
2/1/2012,1086.36
2/2/2012,1091.67
2/3/2012,1098.95
2/6/2012,1094.01
2/7/2012,1101.12
2/8/2012,1116.08
2/9/2012,1117.17
2/10/2012,1112.91
2/13/2012,1117.4
2/14/2012,1106.41
2/15/2012,1126.48
2/16/2012,1120.25
2/17/2012,1129.93
2/20/2012,1135.92
2/21/2012,1140.39
2/22/2012,1137.82
2/23/2012,1140.07
2/24/2012,1146.14
2/27/2012,1135.04
2/28/2012,1146.26
2/29/2012,1160.9
3/1/2012,1164.98
3/2/2012,1165.15
3/5/2012,1157.95
3/6/2012,1153.16
3/8/2012,1168.31
3/9/2012,1158.71
3/12/2012,1150.18
3/13/2012,1153.56
3/14/2012,1164.36
3/15/2012,1171.34
3/16/2012,1189.56
3/19/2012,1189.5
3/20/2012,1196.6
3/21/2012,1207.67
3/22/2012,1191
3/23/2012,1194.44
3/26/2012,1188.32
3/27/2012,1207.29
3/28/2012,1204.01
3/29/2012,1203.91
3/30/2012,1196.77
4/2/2012,1199.09
4/3/2012,1211.07
4/4/2012,1198.09
4/5/2012,1182.41
4/10/2012,1165.61
4/11/2012,1154.49
4/12/2012,1169.45
4/17/2012,1160.23
4/18/2012,1168.05
4/19/2012,1185.34
4/20/2012,1194.6
4/23/2012,1189.35
4/24/2012,1199.86
4/25/2012,1201.36
4/26/2012,1209.27
4/27/2012,1211.78
4/30/2012,1228.49
5/2/2012,1239.06
5/3/2012,1240.03
5/4/2012,1227.41
5/8/2012,1231.04
5/9/2012,1207.25
5/10/2012,1190.65
5/11/2012,1191.01
5/14/2012,1165.51
5/15/2012,1184.55
5/16/2012,1171.23
5/17/2012,1173.56
5/18/2012,1154.44
5/21/2012,1135.16
5/22/2012,1131.52
5/23/2012,1110.7
5/24/2012,1125.78
5/25/2012,1132.83
5/28/2012,1139.93
5/29/2012,1153.66
5/30/2012,1138.63
5/31/2012,1141.5
6/1/2012,1115.19
6/5/2012,1099.15
6/6/2012,1117.95
6/7/2012,1118.53
6/8/2012,1127.1
6/11/2012,1158.07
6/12/2012,1162.93
6/13/2012,1158.22
6/14/2012,1153.01
6/15/2012,1165.73
6/18/2012,1163.41
6/19/2012,1173.09
6/20/2012,1173.24
6/21/2012,1159.05
6/22/2012,1152.91
6/25/2012,1147.43
6/26/2012,1151.09
6/27/2012,1165.98
6/28/2012,1171.32
